0	0.0037223792582609695
1	0.00372234436714659
2	0.0037222405133051444
3	0.003722067201557251
4	0.0037218246655914174
5	0.003721512812771186
6	0.003721131805840213
7	0.0037206812423958824
8	0.00372016187531981
9	0.003719573006163464
10	0.003718914996448524
11	0.003718187891282005
12	0.0037173907146820164
13	0.0037165256432198333
14	0.00371559143213311
15	0.003714587655438268
16	0.003713515036866983
17	0.0037123732824435435
18	0.0037111623762686686
19	0.00370988339491337
20	0.0037085344756744004
21	0.0037071171828711455
22	0.0037056313407925166
23	0.0037040738465325897
24	0.0037024524193243536
25	0.0037007607351819322
26	0.0036989994816575313
27	0.003697170407802147
28	0.003695272242814545
29	0.003693305934418317
30	0.0036912712226478362
31	0.003689168186395577
32	0.0036869974514540547
33	0.0036847575662793115
34	0.0036824504992574673
35	0.0036800748027212378
36	0.003677631452704777
37	0.003675120171151791
38	0.0036725354033110696
39	0.0036698945208344246
40	0.0036671801403432383
41	0.0036643985060050566
42	0.0036615493810389977
43	0.0036586325541693773
44	0.00365564866277946
45	0.003652598417035218
46	0.003649480442610535
47	0.0036462958412113713
48	0.003643044303878293
49	0.0036397258354523444
50	0.003636341178200329
51	0.0036328898503725183
52	0.0036293721274685917
53	0.003625788302631579
54	0.0036221376036889726
55	0.003618422079519723
56	0.0036146401755906355
57	0.0036107926743179242
58	0.0036068794766109754
59	0.003602900787543284
60	0.00359885677712836
61	0.003594748592361808
62	0.0035905735343357914
63	0.003586334184703526
64	0.0035820304287089884
65	0.003577661725966388
66	0.003573228792663313
67	0.003568731363957943
68	0.0035641699838952516
69	0.003559544332508716
70	0.0035548553471266174
71	0.0035501025141008074
72	0.003545286120022229
73	0.0035404065164150976
74	0.003535463703189643
75	0.0035304579116532528
76	0.003525389361603757
77	0.003520258305520601
78	0.003515064706459039
79	0.0035098089124925053
80	0.0035044910312624833
81	0.0034991104716743204
82	0.003493669716492798
83	0.0034881672221420334
84	0.003482603283464331
85	0.003476978241888428
86	0.0034712924182949715
87	0.0034655458573123006
88	0.003459738958438546
89	0.003453871801612074
90	0.003447944758389894
91	0.003441957862325075
92	0.0034359114517994085
93	0.003429805455584008
94	0.0034236411065507472
